fileName,msOrPartUri,manuscript link,physDesc,Encoded Extent,RegEx Extracted,Extracted Extent,Corrected Extent,status,assignee,Encoded=Extracted?,comments
/data/tei/77.xml,http://syriaca.org/manuscript/77,https://bl.vuexistapps.us/manuscript/77,"Vellum, about 10 3/8 in. by 7, consisting of 247 leaves, a few of which are much stained and torn, especially foll. 10, 230, 239, 240, 244, and 245. The quires, 25 in number, are signed with letters. Each page is divided into two columns, of from 24 to 34 lines.",,247 leaves,247,247,done,,FALSE,
/data/tei/31.xml,http://syriaca.org/manuscript/31,https://bl.vuexistapps.us/manuscript/31,"Vellum, about 12 1/8 in. by 9 3/8, consisting of 137 leaves, some of which, especially near the beginning, are slightly stained and torn. The quires, 18 in number, are signed with letters. One leaf is wanting at the beginning, and four leaves after fol. 8. Each page is divided into three columns, of from 43 to 51 lines.",,137 leaves,137,137,done,,FALSE,
/data/tei/1029.xml,http://syriaca.org/manuscript/1030,https://bl.vuexistapps.us/manuscript/1029,"Paper, about 8 3/8 in. by 7, consisting of 104 leaves, many of which are much stained and torn, especially foll. 1—28 and 38. The quires, signed with letters, seem to have been 11 in number. Leaves are wanting at the end, as well as after foll. 26 and 100. There are from 16 to 20 lines in each page.",,104 leaves,104,104,done,,FALSE,
/data/tei/1029.xml,http://syriaca.org/manuscript/1031,https://bl.vuexistapps.us/manuscript/1029,"Paper, about 8 1/8 in. by 6 5/8, consisting of 23 leaves (Add. 17,242, foll. 105—127), many of which are much stained and torn. Leaves are wanting at the beginning and end, as well as after foll. 106 , 114 , and 122 . The number of lines in each page varies from 16 to 21.",,23 leaves,23,23,done,,FALSE,
/data/tei/176.xml,http://syriaca.org/manuscript/1447,https://bl.vuexistapps.us/manuscript/176,"Vellum, 9 5/8 in. by 6 3/4, consisting of 81 leaves, some of which are slightly stained and injured along the outer margin. The quires, 9 in number (the last having only two leaves), are signed with letters. A leaf is wanting after fol. 40. Each page is divided into two columns, of from 28 to 32 lines. Foll. 1, 3, and 8 of this manuscript are palimpsest.",,81 leaves,81,81,done,,FALSE,
/data/tei/176.xml,http://syriaca.org/manuscript/1448,https://bl.vuexistapps.us/manuscript/176,"Foll. 1, 3 and 8 of this manuscript are palimpsest, but the lower text on all three has been so carefully erased that scarcely a word is legible.",,#N/A,#N/A,3,done,,#N/A,
/data/tei/421.xml,http://syriaca.org/manuscript/421,https://bl.vuexistapps.us/manuscript/421,"Vellum, about 6 5/8 in. by 4 3/4, consisting of 93 leaves, some of which are slightly stained and torn, especially the first and last. The quires, signed with letters, were originally 13 in number, but of these the first, tenth, and eleventh are entirely lost, and four leaves are missing after fol. 54. There are from 17 to 29 lines in each page. This volume is written in a regular, Nestorian hand, of the ixth or xth cent .",,93 leaves,93,93,done,,FALSE,
/data/tei/305.xml,http://syriaca.org/manuscript/305,https://bl.vuexistapps.us/manuscript/305,"Vellum, about 12 ¾ in. by 10, consisting of 173 loaves, some of wliich are much stained and torn, especially foll. 1—4, 41, 86—89, 109, 169, and 173. The quires are 22 in number, but it does not appear what the original signatures were. Leaves are now wanting after foll. 6, 21, and 167. Each page is divided into two columns, of from 24 to 34 lines.",118,#N/A,#N/A,173,done,,#N/A,
/data/tei/340.xml,http://syriaca.org/manuscript/1508,https://bl.vuexistapps.us/manuscript/340,"Vellum, about 8 7/8 in. by 6, consisting of 117 leaves, the first four of which are much stained and torn. The quires, signed with letters, were originally 15 in number, but ܓ , ܕ , and ܗ are lost and ܒ is imperfect, leaves being missing after foll. 10 and 18. At a later period the quires have been incorrectly numbered from ܝܒ to ܟܓ . Each page is divided into two columns, of from 24 to 34 lines.",,117 leaves,117,117,done,,FALSE,
/data/tei/340.xml,http://syriaca.org/manuscript/1509,https://bl.vuexistapps.us/manuscript/340,"Vellum, about 8 7/8 in. by 6, consisting of 3 leaves. The original writing on foll. 115 b—117 b has been in great part washed off, but seems to have consisted of hymns.",,3 leaves,3,3,done,,FALSE,
/data/tei/194.xml,http://syriaca.org/manuscript/194,https://bl.vuexistapps.us/manuscript/194,"Vellum, about 8 ¾ in. by 6, consisting of 164 leaves, some of which are slightly stained and torn, especially foll. 1, 129 and 161. The quires, 17 in number, are signed with letters. There are from 24 to 28 lines in each page.",,164 leaves,164,164,done,,FALSE,
/data/tei/821.xml,http://syriaca.org/manuscript/822,https://bl.vuexistapps.us/manuscript/821,"The last of the leaves is much torn. Leaves are wanting after foll. 1 , 5 , 8 , 9 , and 16",16,#N/A,#N/A,16,done,,#N/A,
/data/tei/821.xml,http://syriaca.org/manuscript/823,https://bl.vuexistapps.us/manuscript/821,"Seven vellum leaves, about 7 1/4 in. by 5 3/8, the last of which is slightly torn. There are from 25 to 27 lines in each page. They contain part of the metrical discourse of Jacob of Batnae on the Divine Love, $ܡܐܡܪܐ ܕܥܠ ܚܘܒܐ ܐܠܗܝܐ, imperfect both at the beginning and end.",7,#N/A,#N/A,7,done,,#N/A,
/data/tei/533.xml,http://syriaca.org/manuscript/533,https://bl.vuexistapps.us/manuscript/533,"Paper, about 5 in. by 3 3/8, consisting of 147 leaves, most of which are more or less stained and torn. The quires, signed with letters, are 15 in number, the first and last being imperfect. There are from 17 to 23 lines in each page. Fol.. 147 has been almost completely torn out.",,147 leaves,147,147,done,,FALSE,
/data/tei/11.xml,http://syriaca.org/manuscript/11,https://bl.vuexistapps.us/manuscript/11,"Vellum, 11 in. by 8 3/8, consisting of 139 leaves. The quires, signed with letters, are 13 in number. There are from 22 to 32 lines in each page.",,139 leaves,139,139,done,,FALSE,
/data/tei/561.xml,http://syriaca.org/manuscript/561,https://bl.vuexistapps.us/manuscript/561,"Vellum, about 8 ¼ in. by 5 1/8 , consisting of 212 leaves, some of which are slightly stained and torn. The quires, apparently 22 in number, have no signatures. There are from 22 to 30 lines in each page. This volume is palimpsest throughout.",,212 leaves,212,212,done,,FALSE,
/data/tei/275.xml,http://syriaca.org/manuscript/275,https://bl.vuexistapps.us/manuscript/275,"Vellum, about 7 ¼ in. by 5 ¾ , consisting of 113 leaves, some of which are much stained and slightly torn, especially foll. 1, 5, 7, 9, 20, 21, 27, 51, 63, 85 and 90. The quires, signed with letters, were originally 15 in number; but ܐ is lost, and leaves are also wanting after foll. 4, 23, and 59. The later signatures are frequently incorrect. Each page is divided into two columns, of from 20 to 23 lines.",113,113 leaves,113,113,done,,TRUE,
/data/tei/829.xml,http://syriaca.org/manuscript/829,https://bl.vuexistapps.us/manuscript/829,"Vellum, about 10 3/4 in. by 8 5/8, consisting of 134 leaves, many of which are much stained by water, especially foll. 1—29 and 106—118. Foll. 1, 3, 47, 130, 131, and 134, are also more or less torn. The number of quires is uncertain, but there are old signatures running as high as ܝܗ (fol. 112 a). Leaves are wanting at the beginning and end, and also after foll. 3, 11, 19, 29, 37, 47, 55, 118, 127, and 132. Each page is divided into two columns, of from 21 to 29 lines.",,134 leaves,134,134,done,,FALSE,
/data/tei/1125.xml,http://syriaca.org/manuscript/1413,https://bl.vuexistapps.us/manuscript/1125,"Vellum, about 8 in. by 5 1/2, consisting of 154 leaves, a few of which are slightly stained and torn, especially foll. 1, 136, and 154. The quires are 16 in number, of which the first two and the last two are without signatures. The remainder are signed with letters from ܐ (fol. 28 b) to ܝܒ (fol. 127 a), but arithmetical figures have been subsequently added on foll. 29 a (�) and 39 a (��). The volume is imperfect at the beginning, and leaves are wanting after foll. 8 and 136. The number of lines in each page varies from 20 to 32. Foll. 137—154, are palimpsest (see Add. 18817, foll. 137-154 upper text and Add. 18817, foll. 137-154 lower text ). The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image, vol. 2, p. 803 .",136,154 leaves,154,154,done,,FALSE,
/data/tei/1125.xml,http://syriaca.org/manuscript/1414,https://bl.vuexistapps.us/manuscript/1125,"Vellum, about 8 in. by 5 1/2, consisting of 18 leaves, a few of which are slightly stained and torn, especially foll. 154. These leaves are palimpsest (see Add. 18817, foll. 137-154 lower text ).",18,18 leaves,18,18,done,,TRUE,
/data/tei/1125.xml,http://syriaca.org/manuscript/1449,https://bl.vuexistapps.us/manuscript/1125,"Vellum, about 8 in. by 5 1/2, consisting of 18 leaves, a few of which are slightly stained and torn, especially foll. 154. These leaves are palimpsest (see Add. 18817, foll. 137-154 upper text ). The underlying text seems originally to have formed part of the first portion of this manuscript, which is now imperfect at the beginning.",18,18 leaves,18,18,done,,TRUE,
/data/tei/1079.xml,http://syriaca.org/manuscript/1079,https://bl.vuexistapps.us/manuscript/1079,"Paper, about 10 1/4 in. by 6 5/8, consisting of 230 leaves, some of which are much torn, especially foll. 1, 20, 77, 80, 82, 83, 92, 100, 105, 112, and 228—230. The quires, signed with letters, were at least 26 in number; but the first is now lost, and leaves are missing after foll. 9 (one), 19 (nine), 30 (one), 101 (one), 222 (one), and at the end. There are from 20 to 25 lines in each page.",,230 leaves,230,230,done,,FALSE,
/data/tei/40.xml,http://syriaca.org/manuscript/41,https://bl.vuexistapps.us/manuscript/40,"Vellum, about 9 7/8 in. by 6 1/4, consisting of 126 leaves, the first four of which are much soiled and torn. The quires, 14 in number, were originally signed with arithmetical figures (see fol. 30 a,%), but have been sincerenumbered at least twice, and marked (incorrectly) with letters. Each page is divided into two columns, of from 37 to 42 lines. This manuscript is written in a good, regular hand of the vith cent.",126,126 leaves,126,126,done,,TRUE,
/data/tei/40.xml,http://syriaca.org/manuscript/42,https://bl.vuexistapps.us/manuscript/40,"Vellum, about 9 3/4 in. by 6 1/2, consistingof 178 leaves (Add. 12,163, foll. 127—304), or 18 quires, signed with letters. In reality, however, it is made up of two distinct manuscripts, the one comprising foll. 127—224, the other foll. 225—304. The former seems to have been transcribed by at least two persons (foll. 128 b—197 and foll. 198—224). Both are written in current hands of the xthor xith cent.",178,178 leaves,178,178,done,Kurt Urban,TRUE,"Just want to double check these are laid out correctly. The description references foll. 127-304, which are in two parts. Just want to confirm that this is meant to be 3 separate parts; the overall, first part, and second part, rather than supposed to have only 2 parts corresponding to the 2 halves."
/data/tei/40.xml,http://syriaca.org/manuscript/1224,https://bl.vuexistapps.us/manuscript/40,"Vellum, about 9 3/4 in. by 6 1/2, consisting of 178 leaves (Add. 12,163, foll. 127—304), or 18 quires, signed with letters. In reality, however, it is made up of two distinct manuscripts, the one comprising foll. 127—224, the other foll. 225—304 . The former seems to have been transcribed by at least two persons (foll. 128 b—197 and foll. 198—224).",98,178 leaves,178,98,done,Kurt Urban,FALSE,
/data/tei/40.xml,http://syriaca.org/manuscript/1225,https://bl.vuexistapps.us/manuscript/40,"Vellum, about 9 3/4 in. by 6 1/2, consisting of 178 leaves (Add. 12,163, foll. 127—304), or 18 quires, signed with letters. In reality, however, it is made up of two distinct manuscripts, the one comprising foll. 127—224 , the other foll. 225—304.",80,178 leaves,178,80,done,Kurt Urban,FALSE,
/data/tei/40.xml,http://syriaca.org/manuscript/43,https://bl.vuexistapps.us/manuscript/40,"Vellum, about 9 3/4 in. by 6 1/2, consisting of 7 leaves, some of which are slightly stained and injured. Each page is divided into two columns, of from 28 to 31 lines.",7,7 leaves,7,7,done,,TRUE,
/data/tei/208.xml,http://syriaca.org/manuscript/208,https://bl.vuexistapps.us/manuscript/208,"Vellum, about 6 1/2 in. by 4 3/8, consisting of 120 leaves, several of which are much torn, especially foll. 1, 62, 65, and 120. The quires, signed with letters, are now 13 in number, the first being lost. Leaves are wanting after foll. 4, 113 and 120. There are from 25 to 32 lines in each page.",,120 leaves,120,120,done,,FALSE,
/data/tei/563.xml,http://syriaca.org/manuscript/563,https://bl.vuexistapps.us/manuscript/563,"Paper, about 10 in. by 6 3/4, consisting of 490 leaves, some of which are much stained and torn, especially foll. 1, 2, 14, 339—341, 476, and 483—490. The quires, signed with letters, were originally at least 52 in number ( ܢܢ , fol. 475 b); but leaves are now wanting both at the beginning and end, as well as after foll. 7, 14, 183, 341, 350, 475, and 482. Each page is divided into two columns, of from 23 to 28 lines.",,490 leaves,490,490,done,,FALSE,
/data/tei/30.xml,http://syriaca.org/manuscript/30,https://bl.vuexistapps.us/manuscript/30,"Vellum, about 11 1/2 in. by 7 3/8, consisting of 268 leaves, some of which, especially near the beginning and end, are much stained and torn. The quires, 27 in number, are signed with letters. With the exception of foll. 1 and 267, each page is divided into two columns, of from 43 to 61 lines.",,268 leaves,268,268,done,,FALSE,
/data/tei/1098.xml,http://syriaca.org/manuscript/1098,https://bl.vuexistapps.us/manuscript/1098,"Vellum, about 9 ¾ in. by 6 3/4, consisting of 42 leaves, all more or less soiled, torn, and mutilated. The quires are signed with letters (fol. 21 a, ܝܐ), but their number is quite uncertain, not one being complete. There are from 30 to 33 lines in each page. This manuscript is written in a good, regular hand of about the ixth cent.",42,42 leaves,42,42,done,,TRUE,
/data/tei/87.xml,http://syriaca.org/manuscript/87,https://bl.vuexistapps.us/manuscript/87,"Vellum, 8 3/8 in. by 5, consisting of 158 leaves, some of which are, slightly stained and torn. The quires, 16 in number, seem originally to have been left unsigned; at a much later period they have been signed with letters, in some cases incorrectly. Leaves are wanting after foll. 3 and 109. Each page has from 20 to 25 lines. This volume is written in a line, regular Estrangela, not later than A. Gr. 856, A.D. 545; but fol. 147 is more modern. Greek vowels have been added here and there by a later hand(ܻܰܽ, ܻܽ,ܻܺܽ, ܻܳܽ, , , )",158,158 leaves,158,158,done,,TRUE,
/data/tei/209.xml,http://syriaca.org/manuscript/209,https://bl.vuexistapps.us/manuscript/209,"Vellum, about 10 1/4 in. by 7 1/8, consisting of 311 leaves, some of which are much stained, defaced, and torn, especially foll. 1—18, 23, 26, 35, 36, 44, 45, and 308—311. The quires, signed with letters, are 30 in number. Leaves are wanting after foll. 11, 14, 16, 18, 35,108,113 and 300. Each page is divided into two columns, of from 27 to 40 lines. This volume is written in a good, current hand, dated A. Gr. 1204 , A.D. 893",,311 leaves,311,311,done,,FALSE,
/data/tei/1138.xml,http://syriaca.org/manuscript/1138,https://bl.vuexistapps.us/manuscript/1138,"Paper, about 8 1/2 in. by 7, consisting of 231 leaves, some of which are slightly stained and soiled, especially fol. 2. The quires, signed with letters (by a later hand), are 23 in number. There are from 22 to 31 lines in each page. This volume is written in a good, regular hand of about the xiiith cent., with numerous Greek and Syriac vowels and other points. A few leaves are more modern, apparently of the xvith cent., viz. foll. 2 — 9, 18, 80 — 87, 230, and 231.",231,231 leaves,231,231,done,,TRUE,
