creators,date,title,sandbox_URI,searchURL_CreatorDate,searchURL_Title,CBSS_URI,notes,status,assignee
"Teule, Winkler (ed.)",2021,Middle Eastern Christians in the Ottoman Empire and its Relationship with the West: The Case of the East-Syrians in the Diyarbakir Region between the 16th and the Early 18th Century,http://zotero.org/groups/5027921/items/S5REWA2Z,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Teule%20Winkler%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Middle%20Eastern%20Christians%20in%20the%20Ottoman%20Empire%20and%20its%20Relationship%20with%20the%20West%3A%20The%20Case%20of%20the%20East-Syrians%20in%20the%20Diyarbakir%20Region%20between%20the%2016th%20and%20the%20Early%2018th%20Century/titleCreatorYear,,,to do,
"Tezel, ",2011,Arabic Borrowings in Ṣūrayt/Ṭūrōyo within theFramework ofPhonologicalCorrespondencesin Comparison with Other Semitic Languages,http://zotero.org/groups/5027921/items/5QCQTYYM,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tezel%202011/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Arabic%20Borrowings%20in%20%E1%B9%A2%C5%ABrayt%2F%E1%B9%AC%C5%ABr%C5%8Dyo%20within%20theFramework%20ofPhonologicalCorrespondencesin%20Comparison%20with%20Other%20Semitic%20Languages/titleCreatorYear,,,to do,
"McConaughy, Thekeparambil, Schlarb (ed.)",2021,"The Psalter in the Syriac Tradition: Daniel of Salah’s<hi rend=""italics"">Introduction to the Psalms</hi>",http://zotero.org/groups/5027921/items/WRMBGHVH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/McConaughy%20Thekeparambil%20Schlarb%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Psalter%20in%20the%20Syriac%20Tradition%3A%20Daniel%20of%20Salah%E2%80%99s%3Chi%20rend%3D%22italics%22%3EIntroduction%20to%20the%20Psalms%3C%2Fhi%3E/titleCreatorYear,,,to do,
"Theokritoff, ",1991,The Life of Our Holy Father Alexander,http://zotero.org/groups/5027921/items/G7SB8H9E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Theokritoff%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Life%20of%20Our%20Holy%20Father%20Alexander/titleCreatorYear,,,to do,
"Tisserant, ",1911,Codex Zuqninensis rescriptus Veteris Testamenti: texte grec des manuscrits Vatican Syriaque 162 et Mus. Brit. Additionnel 14.665,http://zotero.org/groups/5027921/items/RZQ9LBQV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tisserant%201911/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Codex%20Zuqninensis%20rescriptus%20Veteris%20Testamenti%3A%20texte%20grec%20des%20manuscrits%20Vatican%20Syriaque%20162%20et%20Mus.%20Brit.%20Additionnel%2014.665/titleCreatorYear,,,to do,
"Burgess, Toal, ",2019,Saint Ephraim the Syrian: Eschatological Hymns and Homilies,http://zotero.org/groups/5027921/items/T4ADJGK6,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Burgess%20Toal%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Saint%20Ephraim%20the%20Syrian%3A%20Eschatological%20Hymns%20and%20Homilies/titleCreatorYear,,,to do,
"Todt, ",2000,Antioch and Edessa in the So-called Treaty of Deabolis (September 1108),http://zotero.org/groups/5027921/items/UQUDBBJ3,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Todt%202000/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Antioch%20and%20Edessa%20in%20the%20So-called%20Treaty%20of%20Deabolis%20%28September%201108%29/titleCreatorYear,,,to do,
"T omal, ",2012,Ṭūrōyo Perfect and NENA Perfects: A Preliminary Study,http://zotero.org/groups/5027921/items/UMTRMELZ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/T%20omal%202012/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%E1%B9%AC%C5%ABr%C5%8Dyo%20Perfect%20and%20NENA%20Perfects%3A%20A%20Preliminary%20Study/titleCreatorYear,,,to do,
"Trigona-Harany, ",2013,The Ottoman Süryânî from 1908 to 1914,http://zotero.org/groups/5027921/items/HDEUKCR6,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Trigona-Harany%202013/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Ottoman%20S%C3%BCry%C3%A2n%C3%AE%20from%201908%20to%201914/titleCreatorYear,,,to do,
"Trombley, ",1994,Religious Transition in Sixth-Century Syria,http://zotero.org/groups/5027921/items/GXFG25HF,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Trombley%201994/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Religious%20Transition%20in%20Sixth-Century%20Syria/titleCreatorYear,,,to do,
"Urbainczyk, ",2002,Theodoret of Cyrrhus: The Bishop and the Holy Man,http://zotero.org/groups/5027921/items/234345FS,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Urbainczyk%202002/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Theodoret%20of%20Cyrrhus%3A%20The%20Bishop%20and%20the%20Holy%20Man/titleCreatorYear,,,to do,
"Uthemann, ",1981,Anastasii Sinaitae Viae dux,http://zotero.org/groups/5027921/items/VIZN5VGN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Uthemann%201981/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Anastasii%20Sinaitae%20Viae%20dux/titleCreatorYear,,,to do,
"Vakaloudi, ",2000,Religion and Magic in Syria and Wider Orient in the Early Byzantine Period,http://zotero.org/groups/5027921/items/DBKZJN95,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vakaloudi%202000/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Religion%20and%20Magic%20in%20Syria%20and%20Wider%20Orient%20in%20the%20Early%20Byzantine%20Period/titleCreatorYear,,,to do,
"van der Aalst, ",1959,"Denis Bar Salibi, polémiste",http://zotero.org/groups/5027921/items/FQD5V94B,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20der%20Aalst%201959/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Denis%20Bar%20Salibi%2C%20pol%C3%A9miste/titleCreatorYear,,,to do,
"van Dieten, Idem (ed.)",1972,Die Verhandlungen zwischen Kaisar Herakleios und dem jakobitischen Patriarchen Athanasios I Gamala,http://zotero.org/groups/5027921/items/2YW3ZNFD,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Dieten%20Idem%201972/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%20Verhandlungen%20zwischen%20Kaisar%20Herakleios%20und%20dem%20jakobitischen%20Patriarchen%20Athanasios%20I%20Gamala/titleCreatorYear,,,to do,
"van Esbroeck, ",1993,Les versions syriaques du Panégyrique de Grégoire le Thaumaturge,http://zotero.org/groups/5027921/items/8ZCLHRMJ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Esbroeck%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Les%20versions%20syriaques%20du%20Pan%C3%A9gyrique%20de%20Gr%C3%A9goire%20le%20Thaumaturge/titleCreatorYear,,,to do,
"van Esbroeck, ",1994,Neuf listes d’apôtres orientales,http://zotero.org/groups/5027921/items/HVXXZ4ZJ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Esbroeck%201994/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Neuf%20listes%20d%E2%80%99ap%C3%B4tres%20orientales/titleCreatorYear,,,to do,
"van Esbroeck, ",2000,Peter the Fuller and Cyrus of Edessa,http://zotero.org/groups/5027921/items/UBAKK857,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Esbroeck%202000/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Peter%20the%20Fuller%20and%20Cyrus%20of%20Edessa/titleCreatorYear,,,to do,
"van Lantschoot, ",1962,La légende du moine Félix (recension syriaque),http://zotero.org/groups/5027921/items/LIVQ2S3S,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Lantschoot%201962/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/La%20l%C3%A9gende%20du%20moine%20F%C3%A9lix%20%28recension%20syriaque%29/titleCreatorYear,,,to do,
"van Lantschoot, ",1966,Deux paraboles syriaques (Roman de Barlaam et Josaphat),http://zotero.org/groups/5027921/items/542NLC3X,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Lantschoot%201966/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Deux%20paraboles%20syriaques%20%28Roman%20de%20Barlaam%20et%20Josaphat%29/titleCreatorYear,,,to do,
"van Rompay, ",1993,Memories of Paradise: The Greek “Life of Adam and Eve” and Early Syriac Tradition,http://zotero.org/groups/5027921/items/H5RD9KCU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/van%20Rompay%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Memories%20of%20Paradise%3A%20The%20Greek%20%E2%80%9CLife%20of%20Adam%20and%20Eve%E2%80%9D%20and%20Early%20Syriac%20Tradition/titleCreatorYear,,,to do,
"Vellian, ",1993,The Early Syriac Mss of the Qurbana of Malabar: A Historical Survey Concerning their Impact on Malabar Liturgy,http://zotero.org/groups/5027921/items/RD7XTYM5,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vellian%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Early%20Syriac%20Mss%20of%20the%20Qurbana%20of%20Malabar%3A%20A%20Historical%20Survey%20Concerning%20their%20Impact%20on%20Malabar%20Liturgy/titleCreatorYear,,,to do,
"Vergani, ",2012,"Le destin et la liberté dans les<hi rend=""italics"">Hymni contra Haereses</hi>11-12 d’Éphrem",http://zotero.org/groups/5027921/items/ALXEGE28,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vergani%202012/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Le%20destin%20et%20la%20libert%C3%A9%20dans%20les%3Chi%20rend%3D%22italics%22%3EHymni%20contra%20Haereses%3C%2Fhi%3E11-12%20d%E2%80%99%C3%89phrem/titleCreatorYear,,,to do,
"Vielberg, ",2000,Klemens in den pseudoklementinischen Rekognitionen. Studien zur literarischen Form des spätantiken Romans,http://zotero.org/groups/5027921/items/2IAEAZNK,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vielberg%202000/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Klemens%20in%20den%20pseudoklementinischen%20Rekognitionen.%20Studien%20zur%20literarischen%20Form%20des%20sp%C3%A4tantiken%20Romans/titleCreatorYear,,,to do,
"Vikan, ",1976,Illustrated Manuscripts of Pseudo-Ephrem’s Life of Joseph and the Romance of Joseph and Aseneth,http://zotero.org/groups/5027921/items/QTK9FIF4,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vikan%201976/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Illustrated%20Manuscripts%20of%20Pseudo-Ephrem%E2%80%99s%20Life%20of%20Joseph%20and%20the%20Romance%20of%20Joseph%20and%20Aseneth/titleCreatorYear,,,to do,
"Vileno, Wilkinson, Rohmer (ed.)",2018,"Die<hi rend=""italics"">Peshitta</hi>von 1684 im Kontext des Werkes von Christian Knorr von Rosenroth als Beitrag zu einem “kabbalistischen Christentum”",http://zotero.org/groups/5027921/items/8SN4VG8U,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vileno%20Wilkinson%20Rohmer%202018/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%3Chi%20rend%3D%22italics%22%3EPeshitta%3C%2Fhi%3Evon%201684%20im%20Kontext%20des%20Werkes%20von%20Christian%20Knorr%20von%20Rosenroth%20als%20Beitrag%20zu%20einem%20%E2%80%9Ckabbalistischen%20Christentum%E2%80%9D/titleCreatorYear,,,to do,
"Villey, Celia (ed.), Amirav (ed.)",2017,Syriac Astronomical Texts (500-700 CE): Christian Voices Defending Ptolemaic Astronomy,http://zotero.org/groups/5027921/items/EJX95JZU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Villey%20Celia%20Amirav%202017/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Syriac%20Astronomical%20Texts%20%28500-700%20CE%29%3A%20Christian%20Voices%20Defending%20Ptolemaic%20Astronomy/titleCreatorYear,,,to do,
"Vivian, Digeser (ed.), Stephens (ed.), Frakes (ed.)",2010,"The World of St. Daniel the Stylite: Rhetoric,<hi rend=""italics"">Religio</hi>, and Relationships in the Life of the Pillar Saint",http://zotero.org/groups/5027921/items/I9FR8HY7,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vivian%20Digeser%20Stephens%20Frakes%202010/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20World%20of%20St.%20Daniel%20the%20Stylite%3A%20Rhetoric%2C%3Chi%20rend%3D%22italics%22%3EReligio%3C%2Fhi%3E%2C%20and%20Relationships%20in%20the%20Life%20of%20the%20Pillar%20Saint/titleCreatorYear,,,to do,
"Vööbus, ",1947,A Letter of Ephrem to the Mountaineers: A Literary-Critical Contribution to Syriac Literature,http://zotero.org/groups/5027921/items/CKANVBJF,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/V%C3%B6%C3%B6bus%201947/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20Letter%20of%20Ephrem%20to%20the%20Mountaineers%3A%20A%20Literary-Critical%20Contribution%20to%20Syriac%20Literature/titleCreatorYear,,,to do,
"Vööbus, ",1948,La Vie d’Alexandre en grec: un témoin d’une biographie inconnue de Rabbula écrite en syriaque,http://zotero.org/groups/5027921/items/VT5B73WX,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/V%C3%B6%C3%B6bus%201948/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/La%20Vie%20d%E2%80%99Alexandre%20en%20grec%3A%20un%20t%C3%A9moin%20d%E2%80%99une%20biographie%20inconnue%20de%20Rabbula%20%C3%A9crite%20en%20syriaque/titleCreatorYear,,,to do,
"Vööbus, ",1949,"The Old Syriac Version in a New Light, and Urgent Tasks in Textual Criticism of the New Testament",http://zotero.org/groups/5027921/items/U8PMRX6W,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/V%C3%B6%C3%B6bus%201949/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Old%20Syriac%20Version%20in%20a%20New%20Light%2C%20and%20Urgent%20Tasks%20in%20Textual%20Criticism%20of%20the%20New%20Testament/titleCreatorYear,,,to do,
"Vööbus, ",1962,"Solution du problème de l’auteur de la “Lettre à Gémellinos, évêque de Perrhé”",http://zotero.org/groups/5027921/items/F6C4HU8M,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/V%C3%B6%C3%B6bus%201962/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Solution%20du%20probl%C3%A8me%20de%20l%E2%80%99auteur%20de%20la%20%E2%80%9CLettre%20%C3%A0%20G%C3%A9mellinos%2C%20%C3%A9v%C3%AAque%20de%20Perrh%C3%A9%E2%80%9D/titleCreatorYear,,,to do,
"Vööbus, ",1967,Reorganisierung der Westsyrischen Kirche in Persien. Neues Licht aus einer sehr wertvollen Urkunde,http://zotero.org/groups/5027921/items/DZBIVWKN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/V%C3%B6%C3%B6bus%201967/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Reorganisierung%20der%20Westsyrischen%20Kirche%20in%20Persien.%20Neues%20Licht%20aus%20einer%20sehr%20wertvollen%20Urkunde/titleCreatorYear,,,to do,
"Vööbus, ",1978,Découverte d’un panégyrique sur Lazare de Ḥarran,http://zotero.org/groups/5027921/items/FKD2Z5LA,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/V%C3%B6%C3%B6bus%201978/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/D%C3%A9couverte%20d%E2%80%99un%20pan%C3%A9gyrique%20sur%20Lazare%20de%20%E1%B8%A4arran/titleCreatorYear,,,to do,
"Vosté, ",1928,Catalogue de la bibliothèque syro-chaldéenne du couvent de Notre-Dame des Semences près d’Alqos (Iraq),http://zotero.org/groups/5027921/items/BYV95XWV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vost%C3%A9%201928/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Catalogue%20de%20la%20biblioth%C3%A8que%20syro-chald%C3%A9enne%20du%20couvent%20de%20Notre-Dame%20des%20Semences%20pr%C3%A8s%20d%E2%80%99Alqos%20%28Iraq%29/titleCreatorYear,,,to do,
"Vosté, ",1929,"Recueil d’auteurs ascétiques nestoriens du VII<hi rend=""sup"">e</hi>et VIII<hi rend=""sup"">e</hi>siècle",http://zotero.org/groups/5027921/items/U7MEXMLA,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vost%C3%A9%201929/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Recueil%20d%E2%80%99auteurs%20asc%C3%A9tiques%20nestoriens%20du%20VII%3Chi%20rend%3D%22sup%22%3Ee%3C%2Fhi%3Eet%20VIII%3Chi%20rend%3D%22sup%22%3Ee%3C%2Fhi%3Esi%C3%A8cle/titleCreatorYear,,,to do,
"Vosté, ",1929,Manuscrits syro-chaldéens récemment acquis par la Bibliothèque Vaticane,http://zotero.org/groups/5027921/items/WJGB3BKN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vost%C3%A9%201929/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Manuscrits%20syro-chald%C3%A9ens%20r%C3%A9cemment%20acquis%20par%20la%20Biblioth%C3%A8que%20Vaticane/titleCreatorYear,,,to do,
